year,quarter,date_range,court_type,crown_court_centre,local_criminal_justice_board,region,yearquarter,offence_type,variable_type,value
2015,Q2,Apr-Jun 2015,Crown,Warwick,Warwickshire,Midlands,2015Q2,Violence Against The Person,Outstanding,189
2015,Q2,Apr-Jun 2015,Crown,Shrewsbury,West Mercia,Midlands,2015Q2,Violence Against The Person,Outstanding,47
2015,Q2,Apr-Jun 2015,Crown,Worcester,West Mercia,Midlands,2015Q2,Violence Against The Person,Outstanding,113
2015,Q2,Apr-Jun 2015,Crown,Birmingham,West Midlands,Midlands,2015Q2,Violence Against The Person,Outstanding,333
2015,Q2,Apr-Jun 2015,Crown,Wolverhampton,West Midlands,Midlands,2015Q2,Violence Against The Person,Outstanding,327
2015,Q2,Apr-Jun 2015,Crown,Teesside,Cleveland,North East,2015Q2,Violence Against The Person,Outstanding,112
2015,Q2,Apr-Jun 2015,Crown,Durham,Durham,North East,2015Q2,Violence Against The Person,Outstanding,90
2015,Q2,Apr-Jun 2015,Crown,Great Grimsby,Humberside,North East,2015Q2,Violence Against The Person,Outstanding,57
2015,Q2,Apr-Jun 2015,Crown,Kingston Upon Hull,Humberside,North East,2015Q2,Violence Against The Person,Outstanding,97
2015,Q2,Apr-Jun 2015,Crown,Sheffield,Humberside,North East,2015Q2,Violence Against The Person,Outstanding,250
2015,Q2,Apr-Jun 2015,Crown,York,North Yorkshire,North East,2015Q2,Violence Against The Person,Outstanding,104
2015,Q2,Apr-Jun 2015,Crown,Newcastle Upon Tyne,Northumbria,North East,2015Q2,Violence Against The Person,Outstanding,293
2015,Q2,Apr-Jun 2015,Crown,Bradford,West Yorkshire,North East,2015Q2,Violence Against The Person,Outstanding,133
2015,Q2,Apr-Jun 2015,Crown,Leeds,West Yorkshire,North East,2015Q2,Violence Against The Person,Outstanding,308
2015,Q2,Apr-Jun 2015,Crown,Chester,Cheshire,North West,2015Q2,Violence Against The Person,Outstanding,191
2015,Q2,Apr-Jun 2015,Crown,Carlisle,Cumbria,North West,2015Q2,Violence Against The Person,Outstanding,61
2015,Q2,Apr-Jun 2015,Crown,Bolton,Greater Manchester,North West,2015Q2,Violence Against The Person,Outstanding,89
2015,Q2,Apr-Jun 2015,Crown,Manchester Crown Sq,Greater Manchester,North West,2015Q2,Violence Against The Person,Outstanding,274
2015,Q2,Apr-Jun 2015,Crown,Manchester Minshull St,Greater Manchester,North West,2015Q2,Violence Against The Person,Outstanding,252
2015,Q2,Apr-Jun 2015,Crown,Burnley,Lancashire,North West,2015Q2,Violence Against The Person,Outstanding,94
2015,Q2,Apr-Jun 2015,Crown,Preston,Lancashire,North West,2015Q2,Violence Against The Person,Outstanding,302
2015,Q2,Apr-Jun 2015,Crown,Liverpool,Merseyside,North West,2015Q2,Violence Against The Person,Outstanding,278
2015,Q2,Apr-Jun 2015,Crown,Luton,Bedfordshire,South East,2015Q2,Violence Against The Person,Outstanding,101
2015,Q2,Apr-Jun 2015,Crown,Cambridge,Cambridgeshire,South East,2015Q2,Violence Against The Person,Outstanding,72
2015,Q2,Apr-Jun 2015,Crown,Peterborough,Cambridgeshire,South East,2015Q2,Violence Against The Person,Outstanding,76
2015,Q2,Apr-Jun 2015,Crown,Basildon,Essex,South East,2015Q2,Violence Against The Person,Outstanding,103
2015,Q2,Apr-Jun 2015,Crown,Chelmsford,Essex,South East,2015Q2,Violence Against The Person,Outstanding,216
2015,Q2,Apr-Jun 2015,Crown,St Albans,Hertfordshire,South East,2015Q2,Violence Against The Person,Outstanding,147
2015,Q2,Apr-Jun 2015,Crown,Canterbury,Kent,South East,2015Q2,Violence Against The Person,Outstanding,128
2015,Q2,Apr-Jun 2015,Crown,Maidstone,Kent,South East,2015Q2,Violence Against The Person,Outstanding,222
2015,Q2,Apr-Jun 2015,Crown,Norwich,Norfolk,South East,2015Q2,Violence Against The Person,Outstanding,98
2015,Q2,Apr-Jun 2015,Crown,Ipswich,Suffolk,South East,2015Q2,Violence Against The Person,Outstanding,66
2015,Q2,Apr-Jun 2015,Crown,Guildford,Surrey,South East,2015Q2,Violence Against The Person,Outstanding,103
2015,Q2,Apr-Jun 2015,Crown,Chichester,Sussex,South East,2015Q2,Violence Against The Person,Outstanding,40
2015,Q2,Apr-Jun 2015,Crown,Lewes,Sussex,South East,2015Q2,Violence Against The Person,Outstanding,173
2015,Q2,Apr-Jun 2015,Crown,Aylesbury,Thames Valley,South East,2015Q2,Violence Against The Person,Outstanding,80
2015,Q2,Apr-Jun 2015,Crown,Oxford,Thames Valley,South East,2015Q2,Violence Against The Person,Outstanding,75
2015,Q2,Apr-Jun 2015,Crown,Reading,Thames Valley,South East,2015Q2,Violence Against The Person,Outstanding,162
2015,Q2,Apr-Jun 2015,Crown,Bristol,Avon & Somerset,South West,2015Q2,Violence Against The Person,Outstanding,196
2015,Q2,Apr-Jun 2015,Crown,Taunton,Avon & Somerset,South West,2015Q2,Violence Against The Person,Outstanding,72
2015,Q2,Apr-Jun 2015,Crown,Exeter,Devon & Cornwall,South West,2015Q2,Violence Against The Person,Outstanding,125
2015,Q2,Apr-Jun 2015,Crown,Plymouth,Devon & Cornwall,South West,2015Q2,Violence Against The Person,Outstanding,56
2015,Q2,Apr-Jun 2015,Crown,Truro,Devon & Cornwall,South West,2015Q2,Violence Against The Person,Outstanding,78
2015,Q2,Apr-Jun 2015,Crown,Bournemouth,Dorset,South West,2015Q2,Violence Against The Person,Outstanding,62
2015,Q2,Apr-Jun 2015,Crown,Weymouth & Dorchester,Dorset,South West,2015Q2,Violence Against The Person,Outstanding,22
2015,Q2,Apr-Jun 2015,Crown,Gloucester,Gloucestershire,South West,2015Q2,Violence Against The Person,Outstanding,64
2015,Q2,Apr-Jun 2015,Crown,Newport (Isle of Wight),Hampshire,South West,2015Q2,Violence Against The Person,Outstanding,10
2015,Q2,Apr-Jun 2015,Crown,Portsmouth,Hampshire,South West,2015Q2,Violence Against The Person,Outstanding,50
2015,Q2,Apr-Jun 2015,Crown,Southampton,Hampshire,South West,2015Q2,Violence Against The Person,Outstanding,60
2015,Q2,Apr-Jun 2015,Crown,Winchester,Hampshire,South West,2015Q2,Violence Against The Person,Outstanding,82
2015,Q2,Apr-Jun 2015,Crown,Salisbury,Wiltshire,South West,2015Q2,Violence Against The Person,Outstanding,17
2015,Q2,Apr-Jun 2015,Crown,Swindon,Wiltshire,South West,2015Q2,Violence Against The Person,Outstanding,50
2015,Q2,Apr-Jun 2015,Crown,Mold,North Wales,Wales,2015Q2,Violence Against The Person,Outstanding,120
2015,Q2,Apr-Jun 2015,Crown,Cardiff,South Wales,Wales,2015Q2,Violence Against The Person,Outstanding,209
2015,Q2,Apr-Jun 2015,Crown,Merthyr Tydfil,South Wales,Wales,2015Q2,Violence Against The Person,Outstanding,69
2015,Q2,Apr-Jun 2015,Crown,Swansea,South Wales,Wales,2015Q2,Violence Against The Person,Outstanding,102
2015,Q2,Apr-Jun 2015,Crown,Central Criminal Court,Central London,London,2015Q2,Sexual Offences,Outstanding,23
2015,Q2,Apr-Jun 2015,Crown,Southwark,Central London,London,2015Q2,Sexual Offences,Outstanding,56
2015,Q2,Apr-Jun 2015,Crown,Snaresbrook,North East London,London,2015Q2,Sexual Offences,Outstanding,179
2015,Q2,Apr-Jun 2015,Crown,Harrow,North West London,London,2015Q2,Sexual Offences,Outstanding,60
2015,Q2,Apr-Jun 2015,Crown,Wood Green,North West London,London,2015Q2,Sexual Offences,Outstanding,91
2015,Q2,Apr-Jun 2015,Crown,Croydon,South East London,London,2015Q2,Sexual Offences,Outstanding,85
2015,Q2,Apr-Jun 2015,Crown,Inner London Sessions House,South East London,London,2015Q2,Sexual Offences,Outstanding,54
2015,Q2,Apr-Jun 2015,Crown,Woolwich,South East London,London,2015Q2,Sexual Offences,Outstanding,109
2015,Q2,Apr-Jun 2015,Crown,Blackfriars,South West London,London,2015Q2,Sexual Offences,Outstanding,82
2015,Q2,Apr-Jun 2015,Crown,Isleworth,South West London,London,2015Q2,Sexual Offences,Outstanding,92
2015,Q2,Apr-Jun 2015,Crown,Kingston Upon Thames,South West London,London,2015Q2,Sexual Offences,Outstanding,81
2015,Q2,Apr-Jun 2015,Crown,Derby,Derbyshire,Midlands,2015Q2,Sexual Offences,Outstanding,87
2015,Q2,Apr-Jun 2015,Crown,Leicester,Leicestershire,Midlands,2015Q2,Sexual Offences,Outstanding,107
2015,Q2,Apr-Jun 2015,Crown,Lincoln,Lincolnshire,Midlands,2015Q2,Sexual Offences,Outstanding,78
2015,Q2,Apr-Jun 2015,Crown,Northampton,Northamptonshire,Midlands,2015Q2,Sexual Offences,Outstanding,107
2015,Q2,Apr-Jun 2015,Crown,Nottingham,Nottinghamshire,Midlands,2015Q2,Sexual Offences,Outstanding,100
2015,Q2,Apr-Jun 2015,Crown,Stafford,Staffordshire,Midlands,2015Q2,Sexual Offences,Outstanding,37
2015,Q2,Apr-Jun 2015,Crown,Stoke On Trent,Staffordshire,Midlands,2015Q2,Sexual Offences,Outstanding,57
2015,Q2,Apr-Jun 2015,Crown,Warwick,Warwickshire,Midlands,2015Q2,Sexual Offences,Outstanding,105
2015,Q2,Apr-Jun 2015,Crown,Shrewsbury,West Mercia,Midlands,2015Q2,Sexual Offences,Outstanding,75
2015,Q2,Apr-Jun 2015,Crown,Worcester,West Mercia,Midlands,2015Q2,Sexual Offences,Outstanding,119
2015,Q2,Apr-Jun 2015,Crown,Birmingham,West Midlands,Midlands,2015Q2,Sexual Offences,Outstanding,145
2015,Q2,Apr-Jun 2015,Crown,Wolverhampton,West Midlands,Midlands,2015Q2,Sexual Offences,Outstanding,145
2015,Q2,Apr-Jun 2015,Crown,Teesside,Cleveland,North East,2015Q2,Sexual Offences,Outstanding,110
2015,Q2,Apr-Jun 2015,Crown,Durham,Durham,North East,2015Q2,Sexual Offences,Outstanding,57
2015,Q2,Apr-Jun 2015,Crown,Great Grimsby,Humberside,North East,2015Q2,Sexual Offences,Outstanding,67
2015,Q2,Apr-Jun 2015,Crown,Kingston Upon Hull,Humberside,North East,2015Q2,Sexual Offences,Outstanding,82
2015,Q2,Apr-Jun 2015,Crown,Sheffield,Humberside,North East,2015Q2,Sexual Offences,Outstanding,143
2015,Q2,Apr-Jun 2015,Crown,York,North Yorkshire,North East,2015Q2,Sexual Offences,Outstanding,51
2015,Q2,Apr-Jun 2015,Crown,Newcastle Upon Tyne,Northumbria,North East,2015Q2,Sexual Offences,Outstanding,208
2015,Q2,Apr-Jun 2015,Crown,Bradford,West Yorkshire,North East,2015Q2,Sexual Offences,Outstanding,71
2015,Q2,Apr-Jun 2015,Crown,Leeds,West Yorkshire,North East,2015Q2,Sexual Offences,Outstanding,223
2015,Q2,Apr-Jun 2015,Crown,Chester,Cheshire,North West,2015Q2,Sexual Offences,Outstanding,144
2015,Q2,Apr-Jun 2015,Crown,Carlisle,Cumbria,North West,2015Q2,Sexual Offences,Outstanding,30
2015,Q2,Apr-Jun 2015,Crown,Bolton,Greater Manchester,North West,2015Q2,Sexual Offences,Outstanding,67
2015,Q2,Apr-Jun 2015,Crown,Manchester Crown Sq,Greater Manchester,North West,2015Q2,Sexual Offences,Outstanding,160
2015,Q2,Apr-Jun 2015,Crown,Manchester Minshull St,Greater Manchester,North West,2015Q2,Sexual Offences,Outstanding,183
2015,Q2,Apr-Jun 2015,Crown,Burnley,Lancashire,North West,2015Q2,Sexual Offences,Outstanding,46
2015,Q2,Apr-Jun 2015,Crown,Preston,Lancashire,North West,2015Q2,Sexual Offences,Outstanding,140
2015,Q2,Apr-Jun 2015,Crown,Liverpool,Merseyside,North West,2015Q2,Sexual Offences,Outstanding,163
2015,Q2,Apr-Jun 2015,Crown,Luton,Bedfordshire,South East,2015Q2,Sexual Offences,Outstanding,55
2015,Q2,Apr-Jun 2015,Crown,Cambridge,Cambridgeshire,South East,2015Q2,Sexual Offences,Outstanding,41
2015,Q2,Apr-Jun 2015,Crown,Peterborough,Cambridgeshire,South East,2015Q2,Sexual Offences,Outstanding,23
2015,Q2,Apr-Jun 2015,Crown,Basildon,Essex,South East,2015Q2,Sexual Offences,Outstanding,79
2015,Q2,Apr-Jun 2015,Crown,Chelmsford,Essex,South East,2015Q2,Sexual Offences,Outstanding,94
2015,Q2,Apr-Jun 2015,Crown,St Albans,Hertfordshire,South East,2015Q2,Sexual Offences,Outstanding,76
2015,Q2,Apr-Jun 2015,Crown,Canterbury,Kent,South East,2015Q2,Sexual Offences,Outstanding,67
2015,Q2,Apr-Jun 2015,Crown,Maidstone,Kent,South East,2015Q2,Sexual Offences,Outstanding,109
2015,Q2,Apr-Jun 2015,Crown,Norwich,Norfolk,South East,2015Q2,Sexual Offences,Outstanding,104
2015,Q2,Apr-Jun 2015,Crown,Ipswich,Suffolk,South East,2015Q2,Sexual Offences,Outstanding,37
2015,Q2,Apr-Jun 2015,Crown,Guildford,Surrey,South East,2015Q2,Sexual Offences,Outstanding,92
2015,Q2,Apr-Jun 2015,Crown,Chichester,Sussex,South East,2015Q2,Sexual Offences,Outstanding,60
2015,Q2,Apr-Jun 2015,Crown,Lewes,Sussex,South East,2015Q2,Sexual Offences,Outstanding,187
2015,Q2,Apr-Jun 2015,Crown,Aylesbury,Thames Valley,South East,2015Q2,Sexual Offences,Outstanding,75
2015,Q2,Apr-Jun 2015,Crown,Oxford,Thames Valley,South East,2015Q2,Sexual Offences,Outstanding,78
2015,Q2,Apr-Jun 2015,Crown,Reading,Thames Valley,South East,2015Q2,Sexual Offences,Outstanding,115
2015,Q2,Apr-Jun 2015,Crown,Bristol,Avon & Somerset,South West,2015Q2,Sexual Offences,Outstanding,101
2015,Q2,Apr-Jun 2015,Crown,Taunton,Avon & Somerset,South West,2015Q2,Sexual Offences,Outstanding,61
2015,Q2,Apr-Jun 2015,Crown,Exeter,Devon & Cornwall,South West,2015Q2,Sexual Offences,Outstanding,80
2015,Q2,Apr-Jun 2015,Crown,Plymouth,Devon & Cornwall,South West,2015Q2,Sexual Offences,Outstanding,31
2015,Q2,Apr-Jun 2015,Crown,Truro,Devon & Cornwall,South West,2015Q2,Sexual Offences,Outstanding,41
2015,Q2,Apr-Jun 2015,Crown,Bournemouth,Dorset,South West,2015Q2,Sexual Offences,Outstanding,40
2015,Q2,Apr-Jun 2015,Crown,Weymouth & Dorchester,Dorset,South West,2015Q2,Sexual Offences,Outstanding,22
2015,Q2,Apr-Jun 2015,Crown,Gloucester,Gloucestershire,South West,2015Q2,Sexual Offences,Outstanding,38
2015,Q2,Apr-Jun 2015,Crown,Newport (Isle of Wight),Hampshire,South West,2015Q2,Sexual Offences,Outstanding,17
2015,Q2,Apr-Jun 2015,Crown,Portsmouth,Hampshire,South West,2015Q2,Sexual Offences,Outstanding,27
2015,Q2,Apr-Jun 2015,Crown,Southampton,Hampshire,South West,2015Q2,Sexual Offences,Outstanding,59
2015,Q2,Apr-Jun 2015,Crown,Winchester,Hampshire,South West,2015Q2,Sexual Offences,Outstanding,48
2015,Q2,Apr-Jun 2015,Crown,Salisbury,Wiltshire,South West,2015Q2,Sexual Offences,Outstanding,15
2015,Q2,Apr-Jun 2015,Crown,Swindon,Wiltshire,South West,2015Q2,Sexual Offences,Outstanding,43
2015,Q2,Apr-Jun 2015,Crown,Mold,North Wales,Wales,2015Q2,Sexual Offences,Outstanding,75
2015,Q2,Apr-Jun 2015,Crown,Cardiff,South Wales,Wales,2015Q2,Sexual Offences,Outstanding,114
2015,Q2,Apr-Jun 2015,Crown,Merthyr Tydfil,South Wales,Wales,2015Q2,Sexual Offences,Outstanding,19
2015,Q2,Apr-Jun 2015,Crown,Swansea,South Wales,Wales,2015Q2,Sexual Offences,Outstanding,71
2015,Q2,Apr-Jun 2015,Crown,Central Criminal Court,Central London,London,2015Q2,Robbery,Outstanding,18
2015,Q2,Apr-Jun 2015,Crown,Southwark,Central London,London,2015Q2,Robbery,Outstanding,29
2015,Q2,Apr-Jun 2015,Crown,Snaresbrook,North East London,London,2015Q2,Robbery,Outstanding,116
2015,Q2,Apr-Jun 2015,Crown,Harrow,North West London,London,2015Q2,Robbery,Outstanding,36
2015,Q2,Apr-Jun 2015,Crown,Wood Green,North West London,London,2015Q2,Robbery,Outstanding,56
2015,Q2,Apr-Jun 2015,Crown,Croydon,South East London,London,2015Q2,Robbery,Outstanding,38
2015,Q2,Apr-Jun 2015,Crown,Inner London Sessions House,South East London,London,2015Q2,Robbery,Outstanding,46
2015,Q2,Apr-Jun 2015,Crown,Woolwich,South East London,London,2015Q2,Robbery,Outstanding,59
2015,Q2,Apr-Jun 2015,Crown,Blackfriars,South West London,London,2015Q2,Robbery,Outstanding,34
2015,Q2,Apr-Jun 2015,Crown,Isleworth,South West London,London,2015Q2,Robbery,Outstanding,64
2015,Q2,Apr-Jun 2015,Crown,Kingston Upon Thames,South West London,London,2015Q2,Robbery,Outstanding,64
2015,Q2,Apr-Jun 2015,Crown,Derby,Derbyshire,Midlands,2015Q2,Robbery,Outstanding,27
2015,Q2,Apr-Jun 2015,Crown,Leicester,Leicestershire,Midlands,2015Q2,Robbery,Outstanding,32
2015,Q2,Apr-Jun 2015,Crown,Lincoln,Lincolnshire,Midlands,2015Q2,Robbery,Outstanding,12
2015,Q2,Apr-Jun 2015,Crown,Northampton,Northamptonshire,Midlands,2015Q2,Robbery,Outstanding,30
2015,Q2,Apr-Jun 2015,Crown,Nottingham,Nottinghamshire,Midlands,2015Q2,Robbery,Outstanding,62
2015,Q2,Apr-Jun 2015,Crown,Stafford,Staffordshire,Midlands,2015Q2,Robbery,Outstanding,24
2015,Q2,Apr-Jun 2015,Crown,Stoke On Trent,Staffordshire,Midlands,2015Q2,Robbery,Outstanding,14
2015,Q2,Apr-Jun 2015,Crown,Warwick,Warwickshire,Midlands,2015Q2,Robbery,Outstanding,58
2015,Q2,Apr-Jun 2015,Crown,Shrewsbury,West Mercia,Midlands,2015Q2,Robbery,Outstanding,7
2015,Q2,Apr-Jun 2015,Crown,Worcester,West Mercia,Midlands,2015Q2,Robbery,Outstanding,13
2015,Q2,Apr-Jun 2015,Crown,Birmingham,West Midlands,Midlands,2015Q2,Robbery,Outstanding,117
2015,Q2,Apr-Jun 2015,Crown,Wolverhampton,West Midlands,Midlands,2015Q2,Robbery,Outstanding,74
2015,Q2,Apr-Jun 2015,Crown,Teesside,Cleveland,North East,2015Q2,Robbery,Outstanding,41
2015,Q2,Apr-Jun 2015,Crown,Durham,Durham,North East,2015Q2,Robbery,Outstanding,14
2015,Q2,Apr-Jun 2015,Crown,Great Grimsby,Humberside,North East,2015Q2,Robbery,Outstanding,7
2015,Q2,Apr-Jun 2015,Crown,Kingston Upon Hull,Humberside,North East,2015Q2,Robbery,Outstanding,14
2015,Q2,Apr-Jun 2015,Crown,Sheffield,Humberside,North East,2015Q2,Robbery,Outstanding,73
2015,Q2,Apr-Jun 2015,Crown,York,North Yorkshire,North East,2015Q2,Robbery,Outstanding,16
2015,Q2,Apr-Jun 2015,Crown,Newcastle Upon Tyne,Northumbria,North East,2015Q2,Robbery,Outstanding,68
2015,Q2,Apr-Jun 2015,Crown,Bradford,West Yorkshire,North East,2015Q2,Robbery,Outstanding,34
2015,Q2,Apr-Jun 2015,Crown,Leeds,West Yorkshire,North East,2015Q2,Robbery,Outstanding,99
2015,Q2,Apr-Jun 2015,Crown,Chester,Cheshire,North West,2015Q2,Robbery,Outstanding,20
2015,Q2,Apr-Jun 2015,Crown,Carlisle,Cumbria,North West,2015Q2,Robbery,Outstanding,2
2015,Q2,Apr-Jun 2015,Crown,Bolton,Greater Manchester,North West,2015Q2,Robbery,Outstanding,23
2015,Q2,Apr-Jun 2015,Crown,Manchester Crown Sq,Greater Manchester,North West,2015Q2,Robbery,Outstanding,65
2015,Q2,Apr-Jun 2015,Crown,Manchester Minshull St,Greater Manchester,North West,2015Q2,Robbery,Outstanding,64
2015,Q2,Apr-Jun 2015,Crown,Burnley,Lancashire,North West,2015Q2,Robbery,Outstanding,11
2015,Q2,Apr-Jun 2015,Crown,Preston,Lancashire,North West,2015Q2,Robbery,Outstanding,61
2015,Q2,Apr-Jun 2015,Crown,Liverpool,Merseyside,North West,2015Q2,Robbery,Outstanding,72
2015,Q2,Apr-Jun 2015,Crown,Luton,Bedfordshire,South East,2015Q2,Robbery,Outstanding,25
2015,Q2,Apr-Jun 2015,Crown,Cambridge,Cambridgeshire,South East,2015Q2,Robbery,Outstanding,9
2015,Q2,Apr-Jun 2015,Crown,Peterborough,Cambridgeshire,South East,2015Q2,Robbery,Outstanding,15
2015,Q2,Apr-Jun 2015,Crown,Basildon,Essex,South East,2015Q2,Robbery,Outstanding,32
2015,Q2,Apr-Jun 2015,Crown,Chelmsford,Essex,South East,2015Q2,Robbery,Outstanding,43
2015,Q2,Apr-Jun 2015,Crown,St Albans,Hertfordshire,South East,2015Q2,Robbery,Outstanding,27
2015,Q2,Apr-Jun 2015,Crown,Canterbury,Kent,South East,2015Q2,Robbery,Outstanding,30
2015,Q2,Apr-Jun 2015,Crown,Maidstone,Kent,South East,2015Q2,Robbery,Outstanding,52
2015,Q2,Apr-Jun 2015,Crown,Norwich,Norfolk,South East,2015Q2,Robbery,Outstanding,27
2015,Q2,Apr-Jun 2015,Crown,Ipswich,Suffolk,South East,2015Q2,Robbery,Outstanding,6
2015,Q2,Apr-Jun 2015,Crown,Guildford,Surrey,South East,2015Q2,Robbery,Outstanding,16
2015,Q2,Apr-Jun 2015,Crown,Chichester,Sussex,South East,2015Q2,Robbery,Outstanding,4
2015,Q2,Apr-Jun 2015,Crown,Lewes,Sussex,South East,2015Q2,Robbery,Outstanding,41
2015,Q2,Apr-Jun 2015,Crown,Aylesbury,Thames Valley,South East,2015Q2,Robbery,Outstanding,16
2015,Q2,Apr-Jun 2015,Crown,Oxford,Thames Valley,South East,2015Q2,Robbery,Outstanding,14
2015,Q2,Apr-Jun 2015,Crown,Reading,Thames Valley,South East,2015Q2,Robbery,Outstanding,35
2015,Q2,Apr-Jun 2015,Crown,Bristol,Avon & Somerset,South West,2015Q2,Robbery,Outstanding,19
2015,Q2,Apr-Jun 2015,Crown,Taunton,Avon & Somerset,South West,2015Q2,Robbery,Outstanding,11
2015,Q2,Apr-Jun 2015,Crown,Exeter,Devon & Cornwall,South West,2015Q2,Robbery,Outstanding,10
2015,Q2,Apr-Jun 2015,Crown,Plymouth,Devon & Cornwall,South West,2015Q2,Robbery,Outstanding,9
2015,Q2,Apr-Jun 2015,Crown,Truro,Devon & Cornwall,South West,2015Q2,Robbery,Outstanding,11
2015,Q2,Apr-Jun 2015,Crown,Bournemouth,Dorset,South West,2015Q2,Robbery,Outstanding,7
2015,Q2,Apr-Jun 2015,Crown,Weymouth & Dorchester,Dorset,South West,2015Q2,Robbery,Outstanding,2
2015,Q2,Apr-Jun 2015,Crown,Gloucester,Gloucestershire,South West,2015Q2,Robbery,Outstanding,15
2015,Q2,Apr-Jun 2015,Crown,Newport (Isle of Wight),Hampshire,South West,2015Q2,Robbery,Outstanding,4
2015,Q2,Apr-Jun 2015,Crown,Portsmouth,Hampshire,South West,2015Q2,Robbery,Outstanding,12
2015,Q2,Apr-Jun 2015,Crown,Southampton,Hampshire,South West,2015Q2,Robbery,Outstanding,14
2015,Q2,Apr-Jun 2015,Crown,Winchester,Hampshire,South West,2015Q2,Robbery,Outstanding,12
2015,Q2,Apr-Jun 2015,Crown,Salisbury,Wiltshire,South West,2015Q2,Robbery,Outstanding,4
2015,Q2,Apr-Jun 2015,Crown,Swindon,Wiltshire,South West,2015Q2,Robbery,Outstanding,9
2015,Q2,Apr-Jun 2015,Crown,Mold,North Wales,Wales,2015Q2,Robbery,Outstanding,16
2015,Q2,Apr-Jun 2015,Crown,Cardiff,South Wales,Wales,2015Q2,Robbery,Outstanding,31
2015,Q2,Apr-Jun 2015,Crown,Merthyr Tydfil,South Wales,Wales,2015Q2,Robbery,Outstanding,9
2015,Q2,Apr-Jun 2015,Crown,Swansea,South Wales,Wales,2015Q2,Robbery,Outstanding,6
2015,Q2,Apr-Jun 2015,Crown,Central Criminal Court,Central London,London,2015Q2,Theft Offences,Outstanding,12
2015,Q2,Apr-Jun 2015,Crown,Southwark,Central London,London,2015Q2,Theft Offences,Outstanding,72
2015,Q2,Apr-Jun 2015,Crown,Snaresbrook,North East London,London,2015Q2,Theft Offences,Outstanding,203
2015,Q2,Apr-Jun 2015,Crown,Harrow,North West London,London,2015Q2,Theft Offences,Outstanding,85
2015,Q2,Apr-Jun 2015,Crown,Wood Green,North West London,London,2015Q2,Theft Offences,Outstanding,105
2015,Q2,Apr-Jun 2015,Crown,Croydon,South East London,London,2015Q2,Theft Offences,Outstanding,99
2015,Q2,Apr-Jun 2015,Crown,Inner London Sessions House,South East London,London,2015Q2,Theft Offences,Outstanding,72
2015,Q2,Apr-Jun 2015,Crown,Woolwich,South East London,London,2015Q2,Theft Offences,Outstanding,135
2015,Q2,Apr-Jun 2015,Crown,Blackfriars,South West London,London,2015Q2,Theft Offences,Outstanding,76
2015,Q2,Apr-Jun 2015,Crown,Isleworth,South West London,London,2015Q2,Theft Offences,Outstanding,137
2015,Q2,Apr-Jun 2015,Crown,Kingston Upon Thames,South West London,London,2015Q2,Theft Offences,Outstanding,140
2015,Q2,Apr-Jun 2015,Crown,Derby,Derbyshire,Midlands,2015Q2,Theft Offences,Outstanding,51
2015,Q2,Apr-Jun 2015,Crown,Leicester,Leicestershire,Midlands,2015Q2,Theft Offences,Outstanding,100
2015,Q2,Apr-Jun 2015,Crown,Lincoln,Lincolnshire,Midlands,2015Q2,Theft Offences,Outstanding,64
2015,Q2,Apr-Jun 2015,Crown,Northampton,Northamptonshire,Midlands,2015Q2,Theft Offences,Outstanding,76
2015,Q2,Apr-Jun 2015,Crown,Nottingham,Nottinghamshire,Midlands,2015Q2,Theft Offences,Outstanding,122
2015,Q2,Apr-Jun 2015,Crown,Stafford,Staffordshire,Midlands,2015Q2,Theft Offences,Outstanding,44
2015,Q2,Apr-Jun 2015,Crown,Stoke On Trent,Staffordshire,Midlands,2015Q2,Theft Offences,Outstanding,45
2015,Q2,Apr-Jun 2015,Crown,Warwick,Warwickshire,Midlands,2015Q2,Theft Offences,Outstanding,89
2015,Q2,Apr-Jun 2015,Crown,Shrewsbury,West Mercia,Midlands,2015Q2,Theft Offences,Outstanding,22
2015,Q2,Apr-Jun 2015,Crown,Worcester,West Mercia,Midlands,2015Q2,Theft Offences,Outstanding,46
2015,Q2,Apr-Jun 2015,Crown,Birmingham,West Midlands,Midlands,2015Q2,Theft Offences,Outstanding,163
2015,Q2,Apr-Jun 2015,Crown,Wolverhampton,West Midlands,Midlands,2015Q2,Theft Offences,Outstanding,126
2015,Q2,Apr-Jun 2015,Crown,Teesside,Cleveland,North East,2015Q2,Theft Offences,Outstanding,106
2015,Q2,Apr-Jun 2015,Crown,Durham,Durham,North East,2015Q2,Theft Offences,Outstanding,41
2015,Q2,Apr-Jun 2015,Crown,Great Grimsby,Humberside,North East,2015Q2,Theft Offences,Outstanding,30
2015,Q2,Apr-Jun 2015,Crown,Kingston Upon Hull,Humberside,North East,2015Q2,Theft Offences,Outstanding,38
2015,Q2,Apr-Jun 2015,Crown,Sheffield,Humberside,North East,2015Q2,Theft Offences,Outstanding,160
2015,Q2,Apr-Jun 2015,Crown,York,North Yorkshire,North East,2015Q2,Theft Offences,Outstanding,68
2015,Q2,Apr-Jun 2015,Crown,Newcastle Upon Tyne,Northumbria,North East,2015Q2,Theft Offences,Outstanding,146
2015,Q2,Apr-Jun 2015,Crown,Bradford,West Yorkshire,North East,2015Q2,Theft Offences,Outstanding,58
2015,Q2,Apr-Jun 2015,Crown,Leeds,West Yorkshire,North East,2015Q2,Theft Offences,Outstanding,181
